Cluster,ID,Description,GeneRatio,BgRatio,RichFactor,FoldEnrichment,zScore,pvalue,p.adjust,qvalue,geneID,Count
8,GO:0010628,positive regulation of gene expression,27/970,146/9469,0.18493150684931506,1.8052746787176952,3.3126359154707354,0.0016680180158767173,0.026836396932840557,0.02232543562504115,181576/175240/174452/176914/181650/176613/178887/181334/180740/181043/174606/171942/171877/173128/176991/174436/179410/190400/190051/174333/176270/178074/180357/191743/179388/180455/180522,27
8,GO:0048638,regulation of developmental growth,26/970,139/9469,0.18705035971223022,1.8259586145516575,3.314026238009168,0.0017030122816593218,0.026836396932840557,0.02232543562504115,179671/174242/173904/177475/172584/173277/175610/266837/181373/176914/180919/178499/180927/173358/176229/181495/179424/177334/173128/176991/181004/178217/172455/174044/176270/172896,26
8,GO:0048678,response to axon injury,11/970,40/9469,0.275,2.684510309278351,3.606632801373,0.0017427554263059809,0.026836396932840557,0.02232543562504115,173904/176168/176914/180670/185336/180927/180929/173128/181004/178217/180359,11
8,GO:0006406,mRNA export from nucleus,9/970,29/9469,0.3103448275862069,3.0295414148595805,3.6977878991511193,0.0018030910834663954,0.027166407287414995,0.022599974153632987,171866/191736/184953/171774/174333/172345/175900/177283/177934,9
8,GO:0032368,regulation of lipid transport,5/970,10/9469,0.5,4.880927835051547,4.148050467497556,0.0018110938191609996,0.027166407287414995,0.022599974153632987,174242/176635/180919/173358/172519,5
8,GO:0038066,p38MAPK cascade,5/970,10/9469,0.5,4.880927835051547,4.148050467497556,0.0018110938191609996,0.027166407287414995,0.022599974153632987,173904/181043/173128/181004/191743,5
8,GO:0040007,growth,36/970,215/9469,0.16744186046511628,1.634543274994006,3.1794119722086345,0.0020173189745702805,0.0300033457658546,0.024960048329428896,179671/174242/173904/177475/172584/173277/175610/266837/181373/176914/176185/181344/178532/180919/178499/176018/180927/173920/173358/179612/176229/181495/174834/179424/177334/173128/176991/181004/175270/181252/178217/172455/174044/176270/172896/177820,36
8,GO:0010557,positive regulation of macromolecule biosynthetic process,64/970,439/9469,0.14578587699316628,1.4231406899466923,3.0669327418200343,0.0021379146899299308,0.03140719784538137,0.026127925273080794,181576/175240/175541/174452/266837/176914/171784/181650/176613/181405/178887/180670/3565074/171997/189280/181334/180927/180740/181043/174606/181292/176625/171942/172889/171877/188475/259368/173128/176991/174402/181249/181267/174436/178432/179410/190400/174044/174305/190051/174333/176270/259704/172398/178074/178788/176380/179257/180705/172199/180398/179853/180359/181250/177580/180357/191743/173738/179388/181578/179598/173384/180455/171811/180522,64
8,GO:0006997,nucleus organization,13/970,53/9469,0.24528301886792453,2.394417428515853,3.4389716000072594,0.002156757166633833,0.03140719784538137,0.026127925273080794,187585/172687/180430/181182/178117/180414/171774/176307/178217/177057/176957/177797/179853,13
8,GO:0046434,organophosphate catabolic process,15/970,66/9469,0.22727272727272727,2.2186035613870665,3.3560797309072847,0.0023066073485299835,0.032384767173360966,0.026941173830830212,180601/177235/179172/173911/173876/3565961/174586/171965/175948/173022/176270/176958/173795/179674/172751,15
8,GO:0072384,organelle transport along microtubule,9/970,30/9469,0.3,2.9285567010309275,3.574054111145386,0.002345451418127549,0.03266878760963372,0.02717745294020811,178405/172687/177891/175922/172554/179801/177352/172041/173701,9
8,GO:0000303,response to superoxide,6/970,15/9469,0.4,3.9047422680412374,3.8034394962294726,0.0025235823387626303,0.034332457399445085,0.028561474531732092,174141/266858/174438/172632/181043/191743,6
8,GO:0043632,modification-dependent macromolecule catabolic process,41/970,257/9469,0.15953307392996108,1.5573388423121663,3.060130766711363,0.0026119835488690167,0.03472750854746306,0.028890121070823973,172910/180081/171734/178944/181650/177753/179898/172936/176978/175532/175972/173228/179612/172679/175877/174624/182077/179493/177455/171952/172966/174309/175985/173144/181076/176775/177057/175672/174516/181410/172009/173334/179538/176806/178791/178639/180473/176152/173384/171953/174295,41
8,GO:0006403,RNA localization,15/970,67/9469,0.22388059701492538,2.1854900753962148,3.2896998695240485,0.0026971313895761636,0.03547878916933487,0.029515118055401086,171866/173203/191736/184953/176805/181474/171774/172864/176957/174333/172345/175900/177283/180455/177934,15
8,GO:0006900,vesicle budding from membrane,7/970,20/9469,0.35,3.416649484536082,3.6548269154561575,0.002708921794125853,0.03547878916933487,0.029515118055401086,173277/178078/179242/171952/176957/178183/173701,7
8,GO:0140053,mitochondrial gene expression,13/970,55/9469,0.23636363636363636,2.307347703842549,3.284856737019081,0.0030688033736000118,0.03989444385680015,0.03318854018856309,187843/3565469/179683/190379/187087/175841/182876/180240/179724/172153/175592/180368/173317,13
8,GO:0040008,regulation of growth,28/970,161/9469,0.17391304347826086,1.6977140295831463,3.016430224008496,0.0035107048705136515,0.04464700759240187,0.03714223993441979,179671/174242/173904/177475/172584/173277/175610/266837/181373/176914/176185/180919/178499/176018/180927/173358/176229/181495/179424/177334/173128/176991/181004/178217/172455/174044/176270/172896,28
8,GO:0009891,positive regulation of biosynthetic process,64/970,449/9469,0.14253897550111358,1.3914449062062313,2.8709235310087897,0.0036738267288768073,0.04638536625308487,0.038588395857267185,181576/175240/175541/174452/266837/176914/171784/181650/176613/181405/178887/180670/3565074/171997/189280/181334/180927/180740/181043/174606/181292/176625/171942/172889/171877/188475/259368/173128/176991/174402/181249/181267/174436/178432/179410/190400/174044/174305/190051/174333/176270/259704/172398/178074/178788/176380/179257/180705/172199/180398/179853/180359/181250/177580/180357/191743/173738/179388/181578/179598/173384/180455/171811/180522,64
8,GO:0048562,embryonic organ morphogenesis,9/970,32/9469,0.28125,2.745521907216495,3.3412917054131586,0.0038139095404687196,0.04781008031087574,0.03977362806488808,171935/175985/178970/172802/179257/176128/180492/171696/179171,9
8,GO:0097190,apoptotic signaling pathway,11/970,44/9469,0.25,2.4404639175257734,3.235333986724585,0.003952402365337753,0.04835181158556168,0.04022429909682055,179362/186201/176773/178623/181043/179424/179361/180111/174305/176380/191743,11
8,GO:0031099,regeneration,10/970,38/9469,0.2631578947368421,2.568909386869235,3.2737225087875403,0.003967328130097369,0.04835181158556168,0.04022429909682055,173904/176168/176914/180670/185336/180927/180929/173128/181004/178217,10
9,GO:0016071,mRNA metabolic process,112/1320,329/9469,0.3404255319148936,2.4420373952288843,10.714337073789267,3.953041799780033e-21,7.305221245993501e-18,5.322042591493329e-18,174645/175680/179140/177392/177101/171834/174333/174168/176688/174747/179423/173073/180850/177566/173128/179312/176914/173915/174589/172076/180069/174901/177190/173203/176153/177988/174072/180183/181504/180047/173158/185872/177674/172661/172338/172187/181719/176328/173693/179783/180180/172814/174748/178542/176409/177580/176943/176614/180232/178229/173967/174364/176003/174646/176343/172443/174193/174808/172330/175367/179443/178979/171784/175900/175059/175270/177875/172406/175730/190601/184304/175818/172691/178847/174380/182812/180123/176613/171877/176847/175971/172418/172735/172652/172064/181773/176625/175771/173920/178321/171696/176461/175066/171970/174111/177393/175071/181319/177710/172312/172783/176061/175092/172258/180369/3565889/176012/178421/178432/175244/182490/173394,112
9,GO:0022613,ribonucleoprotein complex biogenesis,94/1320,254/9469,0.3700787401574803,2.6547542352660463,10.758869039730948,9.964344693822405e-21,9.207054497091902e-18,6.707577296525713e-18,174645/172954/179442/171901/179999/179140/176531/175903/174168/175414/176688/179165/174534/178667/171883/175138/172780/176624/259546/177054/175742/180246/174478/173169/175906/173968/174901/176153/174374/179160/174072/178148/181504/172226/173812/177674/174434/176328/175069/171792/180180/178851/191277/173779/179388/172182/178229/176646/171743/179115/171892/173006/174193/178979/175270/177875/24104220/179779/183993/178728/190601/176207/172595/180039/173517/172902/174622/177824/176134/172028/172838/173339/172224/178185/178103/172651/171622/175771/175715/172192/24104925/174974/172368/174842/178207/176053/171970/174111/180256/175994/180369/177236/3565889/176012,94
9,GO:0006364,rRNA processing,60/1320,142/9469,0.4225352112676056,3.0310499359795133,9.81426355267369,8.654992278769202e-17,3.1988851462330976e-14,2.3304705525359604e-14,174645/172954/179999/179140/176531/175903/174168/175414/178667/171883/172780/177054/175742/180246/173169/175906/173968/174374/178148/172226/173812/174434/175069/178851/173779/172182/178229/176646/171743/179115/171892/177875/183993/178728/190601/176207/172595/173517/172902/174622/177824/176134/173339/172224/178185/178103/172651/171622/175771/175715/172192/24104925/172368/174842/178207/174111/175994/180369/3565889/176012,60
9,GO:0009894,regulation of catabolic process,57/1320,157/9469,0.3630573248407643,2.6043862188766647,8.158328656025509,1.251592209559306e-12,3.304203433236568e-10,2.4071976481599286e-10,175680/177486/178250/177989/174050/180357/180949/176410/171787/173128/179312/176914/177770/174589/177157/179246/181504/181620/173149/172187/172847/174044/177580/176614/173967/174808/172737/172981/177915/184304/178847/175877/179801/176712/171877/175971/172418/172733/174058/181727/176625/178321/174516/3565867/176278/176009/174289/174295/3565570/3565679/177057/173223/178432/174057/175545/177455/175938,57
9,GO:0002119,nematode larval development,117/1320,467/9469,0.2505353319057816,1.797211407436247,7.110929481173649,3.898463488448131e-11,8.004845029613496e-9,5.831736610204865e-9,177089/174329/180326/266648/181348/173904/177486/181194/181007/266845/180581/178104/176991/180603/179077/174050/180100/174705/174747/175606/175339/176793/171883/178970/172054/171751/178117/172626/181250/3565610/179853/177770/175750/178013/179246/179912/181504/179033/259704/172077/178987/177533/180923/178074/172026/174121/177870/181719/266825/174392/176296/173693/171829/181292/181423/174044/179388/173945/178229/173967/173500/181055/177924/179162/177622/178846/171736/172981/175270/172275/172823/179971/181153/181421/175818/177286/176802/3565767/174476/181334/174437/181259/172597/175971/179959/174001/180522/181248/177908/181727/181480/172280/172896/189783/180848/177345/178321/174385/174974/172802/179484/173392/172594/173051/179013/175071/171988/172783/181252/176211/174279/175934/174743/176690/175545/177455/172174,117
9,GO:0006402,mRNA catabolic process,39/1320,97/9469,0.4020618556701031,2.8841846298031864,7.506839235417155,1.3765473623880927e-10,1.7753034257060362e-8,1.2933544551595012e-8,175680/174333/174168/173073/180850/173128/179312/176914/174589/172076/173203/177988/181504/172187/181719/177580/176614/173967/174193/174808/175367/175059/177875/184304/178847/182812/171877/175971/172418/176625/178321/171696/174111/175071/172258/180369/3565889/176012/178432,39
9,GO:0141188,nucleic acid catabolic process,46/1320,127/9469,0.36220472440944884,2.5982701026008113,7.297868539385087,2.0760167838316545e-10,2.2567523626593514e-8,1.6441024560499607e-8,175680/174333/174168/173073/180850/173128/179312/176914/174589/172076/173203/177988/181504/172187/181719/181174/177580/176614/173967/174193/174808/175367/175059/177875/177915/184304/178847/182812/177824/171877/175971/172418/172735/176625/178321/190096/171696/174842/174111/175071/172258/180369/3565889/176012/178432/3565940,46
9,GO:0046907,intracellular transport,116/1320,484/9469,0.2396694214876033,1.7192649636864512,6.537571884181615,8.906529196876749e-10,9.144036642126797e-8,6.6616671595352993e-08,175801/174091/178747/181348/178620/179213/176434/176766/174333/180307/179691/172434/175606/173143/178507/3565440/176410/177902/174307/171751/179010/177217/177352/172623/259584/179193/173169/176179/177530/183417/172687/172041/179160/173304/179033/174028/175852/177533/3565298/178989/177820/176397/179968/177987/174127/180423/266836/174392/173863/171997/172553/185438/180367/177934/178944/173701/181505/176233/175822/175133/179274/174267/175900/177617/180455/173998/177283/172180/179971/172343/173973/176957/190137/175870/172264/179801/176018/176612/179343/179611/178103/182644/181480/172864/172896/177345/180014/174638/182050/172594/181538/175837/172234/180256/176966/179013/174011/174751/176115/175998/174375/172718/181649/173123/180449/179400/172799/178026/180317/178361/175672/178094/172297/178183/172174/174126,116
9,GO:0035966,response to topologically incorrect protein,64/1320,218/9469,0.29357798165137616,2.10597720322491,6.648811383916078,1.8243094871932369e-9,1.7743810170174218e-7,1.2926824565762604e-7,179714/177074/176390/174268/175472/178660/173904/172915/177717/181007/176147/176195/181228/174515/174203/172507/181019/175541/174307/178267/176736/178788/180690/180974/179193/178040/178013/174368/183400/180769/180398/177059/185872/182681/179898/177232/171876/181405/173064/172643/180976/187512/178842/175577/176187/176018/181334/179959/259654/177956/171677/172802/180628/174778/181474/175998/172966/174433/179612/172799/176690/172757/176402/185299,64
9,GO:0051246,regulation of protein metabolic process,61/1320,206/9469,0.2961165048543689,2.1241872609591055,6.56538757839303,3.0457134981052304e-9,2.814239272249233e-7,2.0502460863560998e-7,178992/176667/179999/175680/172070/173904/177486/174572/174623/178250/180111/178362/175138/180357/176410/180850/180690/172076/175551/173203/181504/181620/173149/181719/174044/179388/179855/175583/172737/172981/179779/174606/179724/184304/175841/172153/175877/179801/182812/181334/171877/175971/172733/174058/176625/171942/174516/176885/3565867/172479/176422/174289/174295/176061/177057/173223/3565237/174057/175545/177455/175938,61
9,GO:0035967,cellular response to topologically incorrect protein,60/1320,209/9469,0.28708133971291866,2.059373640713354,6.232764872401144,1.4850192193153875e-8,1.306816912997541e-6,9.520499155410429e-7,179714/177074/176390/174268/175472/178660/172915/177717/181007/176147/181228/174515/174203/172507/181019/175541/174307/178267/176736/178788/180690/180974/179193/178040/178013/174368/183400/180769/180398/177059/185872/182681/179898/177232/171876/181405/173064/172643/180976/187512/178842/175577/176018/181334/179959/259654/171677/172802/180628/174778/181474/175998/172966/174433/179612/172799/176690/172757/176402/185299,60
9,GO:0009792,embryo development ending in birth or egg hatching,77/1320,302/9469,0.25496688741721857,1.8290011037527596,5.892626247601801,4.440970023728921e-8,3.419546918271269e-6,2.49122835980232e-6,175801/177089/41657006/176434/178250/176688/174803/173007/179853/177217/175750/176179/172687/177190/176808/179246/174669/181504/172077/180398/175852/177533/173257/173167/174121/172338/177870/181719/266825/176328/173693/171829/181423/172553/172437/179162/178846/172676/175133/172737/172330/176416/175270/172275/172116/176957/173914/172748/3565767/171768/181259/178181/179959/175525/172733/180848/175443/172802/179484/173392/172761/173410/172594/172234/176966/179013/172552/174419/176657/176115/171988/172783/175918/174350/176211/175915/177601,77
9,GO:0034976,response to endoplasmic reticulum stress,63/1320,233/9469,0.2703862660944206,1.9396117830667188,5.8445137413984956,7.763442036318844e-8,5.123871743970437e-6,3.7328730693427823e-6,179714/177074/176390/174268/175472/178660/172915/177717/181007/176147/181228/174515/174203/172434/181019/175541/178267/176736/180690/180974/179193/178013/174368/183400/180769/177059/178014/182681/172433/171876/181405/172643/180976/181043/187512/177471/173228/178842/175577/179801/176187/176018/181334/172986/175532/3565745/259654/3565867/191743/180628/174778/174295/181474/175998/172966/176141/179612/172799/176690/172757/176402/180670/185299,63
9,GO:0019752,carboxylic acid metabolic process,91/1320,383/9469,0.23759791122715404,1.7044050162196376,5.663688926747181,9.840534718572288e-8,6.270795917214341e-6,4.568436989130293e-6,174912/178452/172408/172310/172486/24104866/175895/3565504/172839/171643/181758/171839/178960/183948/176477/174252/179853/181417/174254/173942/175107/178503/177820/179968/174127/181423/181380/180486/179290/181223/173500/176109/181169/173227/176958/178293/180016/179063/183911/190207/176612/175993/181528/180596/180344/178291/175739/177819/171953/174385/172071/181668/179484/174414/181311/172376/181492/3565996/41656988/177905/180309/180037/3565679/176552/174279/173162/183943/181707/178016/174128/181140/174012/176574/175915/181633/180921/177108/171965/259617/172351/175598/177961/176376/174942/174800/172756/172759/177612/179945/178130/174126,91
9,GO:0006457,protein folding,41/1320,134/9469,0.30597014925373134,2.1948722297602896,5.606355553080233,4.5341112368655713e-7,2.3940107330650215e-5,1.7440987284063353e-5,175588/176390/174805/178670/178659/172474/175472/178660/174330/174054/180028/176147/176195/174203/176794/178507/178021/173141/180371/178040/174318/174368/3564910/173581/181136/175231/178014/172433/175745/179971/173449/176019/172651/180664/179936/180700/176211/176928/175449/179040/172757,41
9,GO:0022618,protein-RNA complex assembly,29/1320,83/9469,0.3493975903614458,2.5063983205549474,5.547566608291979,1.0925489848204945e-6,5.1770013434571124e-5,3.7715793565058366e-5,174168/176688/179165/175138/259546/180246/174478/173169/174901/176153/174072/181504/177674/176328/171792/180180/179388/171892/174193/178979/175270/24104220/179779/172902/176134/172224/172368/171970/177236,29
9,GO:0010256,endomembrane system organization,45/1320,160/9469,0.28125,2.0175426136363637,5.224262777533151,1.754449299804265e-6,7.719576919138766e-5,5.623911414660789e-5,179981/171699/178747/172208/178620/179213/174054/180307/177989/174050/174233/176410/177902/178117/179853/173629/172687/177157/179246/172259/177059/176397/179780/171752/173701/176233/179274/177256/176254/173973/178617/187835/176612/176712/172961/172280/174638/172594/175882/179013/189617/178217/177057/178361/176690,45
9,GO:0045184,establishment of protein localization,99/1320,454/9469,0.21806167400881057,1.5642621145374451,4.958951767941502,1.992482645059164e-6,8.522459898875455e-5,6.208832428036971e-5,175801/181348/172915/178620/179213/176434/175833/176766/174054/178402/180307/172686/179691/180912/181228/172434/173143/175331/3565440/177902/174307/171751/179010/177217/259584/179193/179481/172803/179160/173304/173638/174028/180769/190399/175852/177533/3565298/178989/171756/266836/174392/173863/179780/171997/172553/185438/179686/179898/180367/178944/176907/173064/173701/181505/172643/176233/176254/179972/172180/179971/176957/172574/178617/172264/176018/187835/174847/179343/179611/174722/182644/173625/181727/172864/172280/175634/172896/180014/182050/173410/181538/172234/180256/176966/174011/174375/172718/181649/175449/180449/176101/179400/178026/180317/178361/175672/178094/172297/178183,99
9,GO:0006412,translation,79/1320,341/9469,0.2316715542521994,1.661892384253088,5.010034185401473,2.02915711877987e-6,8.522459898875455e-5,6.208832428036971e-5,179999/175680/172070/174572/179165/178089/175966/178362/175138/176024/180357/180850/259546/259579/180690/174478/172095/174159/173169/172076/175551/173203/181504/175353/181719/171792/181917/188457/176163/187843/191523/188040/179388/175592/179855/175583/171985/178415/179721/175659/177287/179683/183940/176285/24104220/179779/178540/187809/174606/179724/184304/182876/172153/175359/179417/182812/181334/190379/171877/175971/187087/172052/176625/171942/180240/176885/172479/176903/13187936/171769/179184/176061/172442/174976/174351/177236/179758/175703/3565469,79
9,GO:0030307,positive regulation of cell growth,13/1320,23/9469,0.5652173913043478,4.05457839262187,5.902760386370684,2.076007378351583e-6,8.525470300430502e-5,6.211025583419122e-5,173128/176914/177770/177533/172737/190137/176018/181004/173051/180927/171988/177334/176229,13
9,GO:0010975,regulation of neuron projection development,32/1320,99/9469,0.32323232323232326,2.318702173247628,5.308336618985173,2.199889849646124e-6,8.837818352491385e-5,6.438579216698839e-5,172505/173904/171751/173128/176914/178537/176179/183417/171727/172041/177533/181620/177987/179770/181344/180929/177915/190137/172215/172233/173978/3565745/172394/171677/181004/173051/180927/171988/178217/177334/3565400/189992,32
9,GO:0006886,intracellular protein transport,51/1320,192/9469,0.265625,1.905456912878788,5.101272885872351,2.3789785789293485e-6,9.353941306088163e-5,6.814588135387764e-5,175801/181348/178620/179213/176434/180307/179691/172434/173143/3565440/177902/174307/171751/177217/259584/179193/179160/173304/175852/177533/178989/174392/171997/172553/185438/178944/173701/181505/176233/172180/179971/176957/172264/176018/179611/182644/172896/180014/181538/172234/176966/174011/174375/172718/181649/180449/178026/180317/175672/178094/178183,51
9,GO:0071826,protein-RNA complex organization,29/1320,86/9469,0.3372093023255814,2.418965821000705,5.3200318630797225,2.505140848838659e-6,9.644792268028837e-5,7.026480582597905e-5,174168/176688/179165/175138/259546/180246/174478/173169/174901/176153/174072/181504/177674/176328/171792/180180/179388/171892/174193/178979/175270/24104220/179779/172902/176134/172224/172368/171970/177236,29
9,GO:0033365,protein localization to organelle,60/1320,240/9469,0.25,1.7933712121212122,5.010356948337515,2.7728589280458146e-6,1.024848659805733e-4,7.466287513622309e-5,180326/178747/181348/173904/175833/174054/172686/179691/181228/173143/3565440/176410/177902/174307/172054/171751/178788/179853/183417/172687/179481/179033/175852/177533/174392/181292/171997/174044/178944/176907/177924/173701/177617/172981/176254/173973/176957/190137/175870/178617/172264/174722/172597/182644/181727/172896/191743/172155/181538/173051/172234/176966/3565059/175449/177057/176101/178026/175672/178094/172174,60
9,GO:0048513,animal organ development,91/1320,412/9469,0.220873786407767,1.5844347602235953,4.881534847040279,2.9865264849307457e-6,1.0613655661830805e-4,7.732322619891545e-5,177486/178015/181194/178104/174747/175606/178021/171883/178970/179257/172054/177566/178117/175750/174260/171727/179912/172646/181504/179033/259704/172077/174894/178987/180923/178074/172504/172026/175783/177870/181719/266825/176296/173693/171829/181292/172433/174748/179770/172952/173945/178229/181055/178846/171736/173894/175367/174267/179972/177292/3565545/181153/181421/190137/177286/173914/180980/176802/3565767/174622/171768/179272/174437/172597/175985/174860/172418/179959/174001/172233/181480/189783/177956/171696/172802/179484/173392/175066/175951/180256/175071/171988/172783/246019/177334/175934/3565400/175545/180539/176229/172842,91
9,GO:0080135,regulation of cellular response to stress,33/1320,105/9469,0.3142857142857143,2.2545238095238096,5.202436482402295,3.0810901830299194e-6,1.0743121996677907e-4,7.826642192840649e-5,177074/172505/173904/178015/172434/171751/175765/173128/180690/176914/180974/178537/172461/177533/172504/181043/180929/179801/172733/172215/173072/175393/175571/3565745/174286/181004/3565867/191743/173410/180927/175918/178217/189992,33
9,GO:0008340,determination of adult lifespan,59/1320,237/9469,0.2489451476793249,1.7858042449814602,4.930654559261558,3.873448033589714e-6,1.3255799937173687e-4,9.657193050606713e-5,173904/175008/174623/176434/174333/266845/172839/176195/176991/174050/180100/174705/181019/178507/180357/175541/174307/181250/178587/172687/177157/179246/178987/174452/181423/173967/177924/177622/174808/172981/175059/180740/176050/175972/179971/174838/187898/172889/175985/174860/179959/174225/177908/181727/172280/180708/177345/178321/181004/172071/172234/172783/176061/176574/172757/171663/181249/187813/180670,59
9,GO:0006325,chromatin organization,64/1320,264/9469,0.24242424242424243,1.7390266299357209,4.901331606367939,3.9646848249627405e-6,1.332134101187481e-4,9.704941418425541e-5,175098/176667/180326/179999/178747/177636/178015/176190/3564807/266845/172507/178970/177212/172054/175081/178788/172626/180410/174589/172461/172687/180176/174669/177390/181545/259704/172077/180398/190954/181257/173257/172504/172026/266825/176052/181556/177232/175492/179388/172432/175621/177924/176189/174838/173973/181421/176802/175919/179959/175393/175571/174286/3565873/176920/181341/172802/173410/176180/180835/175918/176213/178196/187813/176402,64
9,GO:0031344,regulation of cell projection organization,37/1320,126/9469,0.29365079365079366,2.1064995189995193,5.032192648436357,4.824219126121881e-6,1.5919923116202206e-4,1.1598075681033619e-4,172505/173904/174673/178104/171751/173128/176914/178537/176179/183417/171727/172041/177533/181620/181227/177987/179770/181344/181055/180929/177915/190137/177286/172215/172233/173978/3565745/172394/171677/181004/173051/180927/171988/178217/177334/3565400/189992,37
9,GO:0010608,post-transcriptional regulation of gene expression,50/1320,195/9469,0.2564102564102564,1.8393550893550892,4.766432194720547,8.77838537214176e-6,2.7037426946196623e-4,1.969746472099879e-4,179999/175680/172070/174572/178362/175138/180357/180850/173128/172626/179312/180690/184450/176914/174589/173169/172076/175551/173203/181504/172187/181719/177580/176614/179388/173967/179855/175583/174808/175367/180455/179779/174606/179724/184304/172153/178847/182812/181334/171877/175971/176625/171942/178321/171696/176885/172479/175071/176061/178432,50
9,GO:0009611,response to wounding,20/1320,52/9469,0.38461538461538464,2.7590326340326343,5.1189774288217915,9.757073135477488e-6,2.908237282961677e-4,2.1187260679585238e-4,172505/173904/177989/174050/171751/173128/176914/178537/177157/179246/177533/180929/173914/172215/3565745/181004/180927/178217/180670/189992,20
9,GO:0010629,negative regulation of gene expression,77/1320,345/9469,0.22318840579710145,1.6010386473429952,4.577024519685752,1.1747992392794372e-5,3.446077768553015e-4,2.5105567703231414e-4,178747/175680/181348/178015/176190/174333/174168/266845/178354/173073/177212/180850/173128/172626/179312/184450/176914/177352/174589/173169/172076/172687/171915/175551/173203/174669/177988/181504/181545/259704/172187/181719/181174/181556/177580/176614/175492/173967/177924/179855/175583/174193/174808/172330/175367/180455/172981/175059/177875/173973/172523/184304/175818/174341/178847/182812/181334/171877/175971/172418/179959/176625/178988/178321/171696/181341/172479/174111/175071/176113/176061/172258/180369/178196/3565889/176012/178432,77
9,GO:0006997,nucleus organization,20/1320,53/9469,0.37735849056603776,2.7069754145225846,5.0152883472567735,1.3638495626315966e-5,3.8187787753684704e-4,2.782079091875299e-4,179999/178747/266845/178117/179853/172687/177797/175852/177533/172338/171752/173973/176957/172280/175634/175443/172234/176966/178217/177057,20
9,GO:0080134,regulation of response to stress,44/1320,167/9469,0.2634730538922156,1.8900199600798404,4.6701813565788255,1.44480316476341e-5,3.985069027586241e-4,2.903225840899295e-4,177074/172505/173904/177486/178015/175587/172434/171751/175765/173128/180690/176914/180974/178537/172461/177157/180398/178987/177533/177820/172504/181174/171997/181043/172981/180929/179801/179959/172733/172215/173072/175393/175571/3565745/174286/181004/3565867/191743/173410/180927/175918/178217/180747/189992,44
9,GO:0000045,autophagosome assembly,17/1320,42/9469,0.40476190476190477,2.903553391053391,4.975845481607466,2.0587890060389494e-5,5.141408220486457e-4,3.7456488459798246e-4,178620/177989/174050/180949/171787/177770/179246/177040/176150/189705/172847/174067/176712/172280/177345/176009/177057,17
9,GO:0000902,cell morphogenesis,56/1320,235/9469,0.23829787234042554,1.7094261766602192,4.432105978965889,2.6790445586113457e-5,6.514308347781272e-4,4.7458420920552786e-4,173904/174673/180581/173007/178070/173128/176914/176179/183417/171727/172041/177533/181620/181227/177987/177870/172433/179770/174044/181344/179162/177292/177915/190137/175870/180980/174685/174437/178186/181248/172233/174058/175590/172455/173978/180418/172394/177956/180014/171677/181004/176885/3565509/173392/175343/173051/175697/180927/181604/171988/178217/177334/3565400/175862/189580/172174,56
9,GO:0010628,positive regulation of gene expression,39/1320,146/9469,0.2671232876712329,1.9162048567870487,4.490090626477376,3.1184172322409995e-5,7.38825005792483e-4,5.38253122811908e-4,180326/179999/175680/172070/174333/176991/174705/180357/173128/172626/180690/176914/174589/177157/177743/173158/178987/178074/172187/174452/179388/177924/181043/180455/172981/180740/174606/184304/181334/176613/171877/180522/177666/171942/3565873/191743/175071/176574/190400,39
9,GO:0032101,regulation of response to external stimulus,35/1320,126/9469,0.2777777777777778,1.9926346801346801,4.514352563364182,3.233623909651913e-5,7.56422403169207e-4,5.510732818713919e-4,172505/173904/175587/173419/176991/171751/173128/176914/178537/177157/171727/180398/177533/177820/181174/171997/179770/181344/172981/180929/179971/177915/179959/172215/172233/3565745/171677/181004/191743/180927/171988/178217/177334/189992/179797,35
9,GO:0061919,process utilizing autophagic mechanism,35/1320,127/9469,0.27559055118110237,1.9769446432832258,4.460831473563611,3.877007388193725e-5,8.447658651118247e-4,6.154337784677738e-4,178620/177989/174050/173143/180357/180949/171787/176040/177770/177157/179246/177040/172936/176150/189705/172847/172990/172737/174067/177471/172574/183243/176712/172418/181727/172280/177345/176278/176009/3565570/174093/177057/172989/174057/175938,35
9,GO:0006360,transcription by RNA polymerase I,10/1320,18/9469,0.5555555555555556,3.9852693602693603,5.102051356467629,4.031630441469391e-5,8.466423927085721e-4,6.168008773492047e-4,266845/174630/171763/175747/175015/173779/172412/176362/182648/172199,10
9,GO:0006739,NADP+ metabolic process,8/1320,12/9469,0.6666666666666666,4.782323232323232,5.276385280982678,4.1011764710940225e-5,8.51570125683343e-4,6.203908582530166e-4,176954/178398/178046/174846/176043/181311/177202/175995,8
9,GO:0043632,modification-dependent macromolecule catabolic process,59/1320,257/9469,0.22957198443579765,1.646831151986794,4.231013939019962,5.265113666545469e-5,0.0010462290382554868,7.62204909961704e-4,175840/177486/178250/172434/173143/172626/172139/174782/171734/176363/181620/172936/173149/179898/178944/172674/176661/176806/172737/172981/182077/179538/54162166/175972/245997/173228/177753/175877/181410/172264/175985/171633/175532/174785/172735/174058/178988/171953/174516/181600/172145/178639/176422/174289/174295/171952/180473/172966/176978/176775/177057/171975/179612/172679/174715/175672/175545/179493/177455,59
