Cluster,ID,Description,GeneRatio,BgRatio,RichFactor,FoldEnrichment,zScore,pvalue,p.adjust,qvalue,geneID,Count
5,GO:0006955,immune response,68/552,201/3902,0.3383084577114428,2.3914485543298003,8.221304816266114,2.933484086481584e-13,1.7219551587646898e-10,1.6798056242589283e-10,175049/184058/178574/184057/3565251/187266/177177/178772/186062/179797/178564/3565341/186337/174929/176962/184056/180036/173841/174096/186063/180190/173944/24104657/183775/181293/174190/182379/179865/179869/353387/178950/181326/178890/177420/178245/179867/178726/179051/182409/178215/180033/180917/186340/178708/179126/179866/176963/184206/184745/189280/183188/182884/185015/188448/187144/176228/180111/178243/191243/175221/180932/178293/178122/178519/181016/186378/178506/180278,68
5,GO:0045087,innate immune response,65/552,192/3902,0.3385416666666667,2.393097071256039,8.034893954066042,1.0050276368960078e-12,2.949756114289783e-10,2.877552813007517e-10,175049/184058/178574/184057/3565251/187266/177177/178772/186062/179797/178564/3565341/186337/174929/176962/184056/180036/173841/174096/186063/180190/173944/24104657/183775/181293/174190/182379/179865/179869/353387/178950/181326/178890/177420/178245/179867/178726/179051/182409/178215/180033/180917/186340/178708/179126/179866/176963/184206/184745/189280/183188/182884/185015/188448/187144/176228/178243/191243/175221/178293/178122/178519/181016/186378/180278,65
5,GO:0006952,defense response,76/552,248/3902,0.3064516129032258,2.1662575970079474,7.7031998486909865,3.4082683415015377e-12,6.668845054871342e-10,6.505606939567848e-10,175049/184058/178574/184057/3565251/187266/177177/178772/186062/179797/178564/3565341/189943/186337/174929/176962/184056/180036/173841/174096/186063/180190/173944/24104657/183853/180670/183775/181293/174190/182379/179865/179869/353387/178950/181326/181276/178890/177420/178245/179867/178726/179051/182409/178215/180033/180917/186340/178708/179126/179866/176963/184206/179971/184745/181855/189280/183188/182884/185015/188448/187144/178660/176228/178243/191243/175221/177044/178293/178122/178519/181016/186378/174050/181545/180278/178140,76
5,GO:0009607,response to biotic stimulus,75/552,247/3902,0.30364372469635625,2.1464090829079385,7.555783663851325,8.063011214143434e-12,9.465975165404392e-10,9.234269685250585e-10,175049/184058/178574/184057/3565251/187266/177177/178772/186062/179797/178564/3565341/189943/186337/174929/176962/184056/180036/173841/174096/186063/180190/173944/24104657/183853/180670/183775/181293/174190/182379/179865/179869/353387/178950/181326/181276/178890/177420/178245/179867/178726/179051/182409/178215/180033/180917/186340/178708/179126/179866/176963/184206/179971/184745/181855/189280/183188/182884/185015/188448/187144/178660/176228/178243/191243/175221/177044/178293/178122/178519/181016/186378/174050/181545/180278,75
5,GO:0044419,biological process involved in interspecies interaction between organisms,75/552,247/3902,0.30364372469635625,2.1464090829079385,7.555783663851325,8.063011214143434e-12,9.465975165404392e-10,9.234269685250585e-10,175049/184058/178574/184057/3565251/187266/177177/178772/186062/179797/178564/3565341/189943/186337/174929/176962/184056/180036/173841/174096/186063/180190/173944/24104657/183853/180670/183775/181293/174190/182379/179865/179869/353387/178950/181326/181276/178890/177420/178245/179867/178726/179051/182409/178215/180033/180917/186340/178708/179126/179866/176963/184206/179971/184745/181855/189280/183188/182884/185015/188448/187144/178660/176228/178243/191243/175221/177044/178293/178122/178519/181016/186378/174050/181545/180278,75
5,GO:0042273,ribosomal large subunit biogenesis,20/552,34/3902,0.5882352941176471,4.158141517476556,7.5069396298209,1.5028628721454524e-9,1.6039645562716012e-7,1.564703162578232e-7,172226/180246/174168/176863/173232/175414/176134/173968/171892/178728/174598/176072/178148/172954/186322/173437/171886/191277/180039/175903,20
5,GO:0009605,response to external stimulus,83/552,318/3902,0.2610062893081761,1.8450118494212013,6.381568994884106,2.8885499026156566e-9,2.8259646547256507e-7,2.756791486005118e-7,175049/184058/178574/184057/3565251/187266/177177/178772/186062/179797/178564/3565341/189943/186337/174929/176962/184056/180036/173841/174096/186063/180190/173944/24104657/183853/180670/183775/181293/174190/182379/179865/179869/353387/178950/181326/181276/178890/177420/178245/179867/178726/179051/182409/178215/180033/180917/186340/178708/179126/179866/176963/184206/179971/184745/181855/189280/183188/182884/185015/188448/187144/178660/176228/178243/191243/175221/177044/178293/178122/180927/178519/181016/186378/174050/172597/171677/181545/173419/180278/179770/177915/171727/172771,83
5,GO:0055085,transmembrane transport,81/552,320/3902,0.253125,1.7893002717391302,5.981217030606783,2.15638622652171e-8,1.9473826384126826e-6,1.8997151534053608e-6,189054/177862/178745/182107/176370/178921/180766/188421/174126/184790/171773/171781/180289/180409/180728/178339/180205/178031/181278/174190/182346/181497/174743/176770/187765/181353/171639/181494/259455/175458/181326/181276/178890/176227/177757/180919/186631/259943/3564970/259710/178215/174272/177546/176338/180736/189051/175201/172288/181277/3896818/183714/180692/24104835/176271/179662/176228/187195/187321/3565336/175106/178499/177798/177664/181648/175221/186633/3565192/177044/3896740/172203/180866/181016/181318/181285/177116/176317/187898/172196/174118/172749/180923,81
5,GO:0006812,monoatomic cation transport,38/552,128/3902,0.296875,2.0985620471014492,5.1293665868174445,2.984000771498057e-6,2.502297789813371e-4,2.441047247661569e-4,182107/176370/171773/178031/182346/174743/176770/181494/177757/186631/259943/3564970/259710/174272/177546/176338/189051/175201/3896818/183714/180692/179138/187321/178499/177798/177664/180684/175221/177044/172203/181016/181285/176317/173419/187898/172196/174118/180923,38
5,GO:0016072,rRNA metabolic process,35/552,118/3902,0.2966101694915254,2.096690002456399,4.910033268020194,7.583423950314335e-6,5.564337323543143e-4,5.428135038119735e-4,174645/179999/177054/176531/172226/180246/174168/266845/173339/173232/178667/175414/176134/173968/171892/171743/173779/178728/176072/178148/24104925/174038/172954/178088/175906/176321/175015/174622/173437/174395/171886/172368/175968/175903/176646,35
5,GO:0000470,maturation of LSU-rRNA,11/552,19/3902,0.5789473684210527,4.092486651411137,5.484487479812525,1.0615798817958872e-5,7.331145771931598e-4,7.151696045782821e-4,172226/173232/175414/171892/178728/176072/178148/172954/173437/171886/175903,11
5,GO:0042026,protein refolding,9/552,17/3902,0.5294117647058824,3.7423273657289005,4.599211241351859,1.7921857359845858e-4,0.009563754791117745,0.009329655888761865,191528/186113/178660/178659/178507/172757/174805/174203/173341,9
5,GO:0098655,monoatomic cation transmembrane transport,30/552,113/3902,0.26548672566371684,1.876683339746056,3.8384402354264577,3.169156471122881e-4,0.015502457071242759,0.015122992283253048,176370/171773/178031/182346/174743/176770/181494/177757/186631/259943/3564970/259710/174272/177546/176338/189051/175201/3896818/183714/180692/187321/177798/177664/175221/177044/181016/181285/172196/174118/180923,30
5,GO:0006631,fatty acid metabolic process,29/552,116/3902,0.25,1.7672101449275361,3.404772803385921,0.0011493542098998245,0.049975623793422,0.04875233451738827,172725/176916/174126/176353/172309/185021/177320/184167/179881/177095/173080/172071/178532/180309/172351/3565680/176005/177612/24104835/180429/178293/173300/178122/176574/180992/180596/171839/174912/179290,29
6,GO:0006952,defense response,84/467,248/3902,0.3387096774193548,2.830075291842232,10.97977830376082,3.763298368389231e-21,2.9240046004026844e-18,2.7265060440596968e-18,180084/177668/187144/177449/177224/186145/180613/183937/177420/184872/178564/182884/186754/185299/178244/181293/178726/179869/180982/176962/187266/179126/180994/180036/182379/179867/180917/179051/189692/181276/173877/183188/176963/187537/183680/180081/180033/180670/183349/179599/189455/188448/178563/187208/184406/180274/187030/188447/191713/184206/184201/182493/181118/183624/174772/174705/173841/174520/181650/178214/175545/192096/180068/179083/181855/179369/181326/172936/176825/180481/182010/184745/178140/178708/180201/186378/176851/181174/171751/178660/172505/179797/181545/259654,84
6,GO:0009607,response to biotic stimulus,83/467,247/3902,0.3360323886639676,2.8077053117062136,10.822197737425086,1.2183352501677852e-20,2.9240046004026844e-18,2.7265060440596968e-18,180084/177668/187144/177449/177224/186145/180613/183937/177420/184872/178564/182884/186754/185299/178244/181293/178726/179869/180982/176962/187266/179126/180994/180036/182379/179867/180917/179051/189692/181276/173877/183188/176963/187537/183680/180081/180033/180670/183349/179599/189455/188448/178563/187208/184406/180274/187030/188447/191713/184206/184201/182493/181118/183624/174772/174705/173841/174520/181650/178214/175545/192096/180068/179083/181855/179369/181326/172936/176825/180481/182010/184745/178708/180201/186378/176851/181174/171751/178660/172505/179797/181545/259654,83
6,GO:0044419,biological process involved in interspecies interaction between organisms,83/467,247/3902,0.3360323886639676,2.8077053117062136,10.822197737425086,1.2183352501677852e-20,2.9240046004026844e-18,2.7265060440596968e-18,180084/177668/187144/177449/177224/186145/180613/183937/177420/184872/178564/182884/186754/185299/178244/181293/178726/179869/180982/176962/187266/179126/180994/180036/182379/179867/180917/179051/189692/181276/173877/183188/176963/187537/183680/180081/180033/180670/183349/179599/189455/188448/178563/187208/184406/180274/187030/188447/191713/184206/184201/182493/181118/183624/174772/174705/173841/174520/181650/178214/175545/192096/180068/179083/181855/179369/181326/172936/176825/180481/182010/184745/178708/180201/186378/176851/181174/171751/178660/172505/179797/181545/259654,83
6,GO:0051707,response to other organism,83/467,247/3902,0.3360323886639676,2.8077053117062136,10.822197737425086,1.2183352501677852e-20,2.9240046004026844e-18,2.7265060440596968e-18,180084/177668/187144/177449/177224/186145/180613/183937/177420/184872/178564/182884/186754/185299/178244/181293/178726/179869/180982/176962/187266/179126/180994/180036/182379/179867/180917/179051/189692/181276/173877/183188/176963/187537/183680/180081/180033/180670/183349/179599/189455/188448/178563/187208/184406/180274/187030/188447/191713/184206/184201/182493/181118/183624/174772/174705/173841/174520/181650/178214/175545/192096/180068/179083/181855/179369/181326/172936/176825/180481/182010/184745/178708/180201/186378/176851/181174/171751/178660/172505/179797/181545/259654,83
6,GO:0002376,immune system process,72/467,201/3902,0.3582089552238806,2.9930007350826164,10.696187067821642,1.0140090953400922e-19,1.738301306297301e-17,1.6208897268368693e-17,180084/177668/187144/177449/177224/186145/180613/183937/177420/184872/178564/182884/186754/185299/178244/181293/178726/179869/176962/187266/179126/180036/182379/179867/180917/179051/189692/173877/183188/176963/187537/183680/180081/180033/183349/179599/189455/188448/187208/184406/180274/187030/188447/191713/180111/184206/184201/182493/183624/174772/174705/173841/174520/181650/192096/180068/179083/180932/181326/172936/176825/182010/184745/178506/178708/180201/186378/176851/181174/171751/179797/259654,72
6,GO:0006955,immune response,72/467,201/3902,0.3582089552238806,2.9930007350826164,10.696187067821642,1.0140090953400922e-19,1.738301306297301e-17,1.6208897268368693e-17,180084/177668/187144/177449/177224/186145/180613/183937/177420/184872/178564/182884/186754/185299/178244/181293/178726/179869/176962/187266/179126/180036/182379/179867/180917/179051/189692/173877/183188/176963/187537/183680/180081/180033/183349/179599/189455/188448/187208/184406/180274/187030/188447/191713/180111/184206/184201/182493/183624/174772/174705/173841/174520/181650/192096/180068/179083/180932/181326/172936/176825/182010/184745/178506/178708/180201/186378/176851/181174/171751/179797/259654,72
6,GO:0009605,response to external stimulus,94/467,318/3902,0.29559748427672955,2.469853069909633,10.082924796666507,5.984624048574504e-19,8.976936072861756e-17,8.370599162677236e-17,180084/177613/177668/187144/177449/177224/186145/180613/183937/177420/184872/178564/182884/186754/185299/178244/181293/178726/179869/180982/176962/187266/179126/180994/180036/182379/179867/180917/179051/189692/181276/173877/183188/176963/187537/183680/180081/178537/180033/180670/183349/189992/179599/189455/188448/178563/180679/187208/184406/180274/187030/181004/188447/173128/191713/184206/184201/182493/181118/183624/174772/174705/173841/174520/181650/178214/175545/192096/180068/179083/181855/179369/181326/172936/176825/180481/182010/184745/178708/179770/180201/186378/176851/172597/177915/181174/171727/171751/178660/172505/179797/181545/259654/171988,94
6,GO:0031175,neuron projection development,32/467,129/3902,0.24806201550387597,2.072672343674784,4.567742159289778,3.066923060418439e-5,0.003066923060418439,0.0028597712396708783,177613/175862/178537/180670/189992/180679/181004/175343/173128/177292/177870/180980/176774/173978/176825/180481/175590/177956/180418/190137/179770/181283/174685/177915/171727/171751/172505/181248/173051/174437/171988/181711,32
6,GO:0040017,positive regulation of locomotion,17/467,50/3902,0.34,2.840856531049251,4.829974638517835,3.5651719418551215e-5,0.0032909279463278047,0.003068645971005664,173358/177788/180982/178537/180679/177292/177870/180980/177956/181283/172597/177915/171727/171751/179972/179797/181499,17
6,GO:0031346,positive regulation of cell projection organization,14/467,38/3902,0.3684210526315789,3.0783275104248844,4.746464865856415,6.426198576831996e-5,0.005140958861465597,0.004793718657664851,177613/178537/189992/180679/181004/173128/176825/180481/190137/179770/171751/173051/171988/181711,14
6,GO:0120036,plasma membrane bounded cell projection organization,33/467,145/3902,0.22758620689655173,1.9015875359964558,4.07900603153627,1.4486104237970644e-4,0.009657402825313764,0.00900510456430573,177613/175862/177546/178537/180670/189992/180679/181004/175343/173128/177292/177870/180980/176774/173978/176825/180481/175590/177956/180418/190137/179770/181283/174685/177915/171727/171751/172505/181248/173051/174437/171988/181711,33
6,GO:0170034,L-amino acid biosynthetic process,10/467,24/3902,0.4166666666666667,3.481441827266239,4.495612412693844,2.2558553392762104e-4,0.013535132035657262,0.012620916977108486,174282/188484/178452/181726/181423/181223/181417/180016/181218/181380,10
6,GO:0097501,stress response to metal ion,9/467,21/3902,0.42857142857142855,3.5809115937595593,4.372139388419469,3.640084882082016e-4,0.01899174721086269,0.017708971302760564,186145/184872/186142/181276/181004/180064/186143/181326/259654,9
6,GO:0030307,positive regulation of cell growth,8/467,18/3902,0.4444444444444444,3.7135379490839875,4.254177303767346,5.815035215493546e-4,0.027162200670719526,0.02532756080085514,181373/176229/181004/173128/180481/190137/173051/171988,8
6,GO:0170038,proteinogenic amino acid biosynthetic process,10/467,27/3902,0.37037037037037035,3.094614957569989,4.026551646076143,6.949413593883027e-4,0.027162200670719526,0.02532756080085514,174282/188484/178452/181726/181423/181223/181417/180016/181218/181380,10
6,GO:0120039,plasma membrane bounded cell projection morphogenesis,24/467,102/3902,0.23529411764705882,1.965990678926817,3.64472082418971,7.016901839935878e-4,0.027162200670719526,0.02532756080085514,175862/180679/181004/175343/173128/177292/177870/180980/176774/173978/180481/175590/177956/180418/190137/179770/181283/174685/177915/171727/181248/173051/174437/171988,24
6,GO:0010876,lipid localization,16/467,57/3902,0.2807017543859649,2.3453923888951502,3.772430669665496,7.309776917160318e-4,0.027411663439351194,0.02556017389125467,181285/173358/178559/3896813/179838/189042/177256/181370/184340/175459/173926/184363/174126/174127/180740/181202,16
6,GO:0009064,glutamine family amino acid metabolic process,7/467,15/3902,0.4666666666666667,3.8992148465381873,4.147647160323981,9.138222986456762e-4,0.03225255171690622,0.030074089890413436,174282/178452/181726/181223/181417/174385/181380,7
6,GO:0007271,"synaptic transmission, cholinergic",8/467,20/3902,0.4,3.3421841541755892,3.8716074378271386,0.001346159127689379,0.0448719709229793,0.04184114481677807,180885/178537/179770/181706/171751/172505/171988/172613,8
6,GO:0009266,response to temperature stimulus,16/467,61/3902,0.26229508196721313,2.191596166672517,3.4582382187790657,0.0016231612917917409,0.04952338640757228,0.04617838574670995,191528/186113/178537/190317/181004/174705/177956/172757/171932/178660/178659/172505/176390/180740/178208/181019,16
6,GO:0007399,nervous system development,41/467,218/3902,0.18807339449541285,1.5714397972614582,3.20126748692091,0.0017040876498394366,0.04952338640757228,0.04617838574670995,177613/173358/175862/178537/180670/189992/180679/181004/175343/173128/177292/177870/191744/181530/180980/176774/173978/176825/180481/175951/175590/177956/180418/190137/179770/181283/174685/172597/177915/181229/171727/171751/172505/181248/172326/173051/174437/174267/181480/171988/181711,41
6,GO:0031099,regeneration,10/467,30/3902,0.3333333333333333,2.7851534618129903,3.6186914494382547,0.0017745880129380067,0.04952338640757228,0.04617838574670995,177613/178537/180670/189992/181004/173128/176825/180481/171751/172505,10
6,GO:1903036,positive regulation of response to wounding,8/467,21/3902,0.38095238095238093,3.183032527786275,3.698120665586994,0.0019505595212162626,0.04968901751703243,0.0463328294917592,177613/178537/189992/181004/173128/176825/180481/171751,8
6,GO:0000902,cell morphogenesis,27/467,128/3902,0.2109375,1.7624799250535332,3.233817414983911,0.001968500422702493,0.04968901751703243,0.0463328294917592,175862/180679/181004/175343/173128/175764/177292/177870/179162/180980/178186/176774/173978/180481/175590/177956/180418/190137/179770/181283/174685/177915/171727/181248/173051/174437/171988,27
6,GO:0042026,protein refolding,7/467,17/3902,0.4117647058823529,3.440483688121929,3.7178160939906797,0.0022281090766365203,0.04968901751703243,0.0463328294917592,191528/186113/190317/172757/178660/178659/174805,7
6,GO:0043051,regulation of nematode pharyngeal pumping,7/467,17/3902,0.4117647058823529,3.440483688121929,3.7178160939906797,0.0022281090766365203,0.04968901751703243,0.0463328294917592,175862/177546/178537/180866/171751/172505/181499,7
7,GO:0016072,rRNA metabolic process,61/1064,118/3902,0.5169491525423728,1.8958041289664838,6.04966175382956,9.791066808950079e-9,9.466105639105101e-6,8.925319315197234e-6,266845/174645/174151/172226/176531/177054/174168/175715/178667/176362/173322/173339/173968/173437/174395/173517/176321/176134/174038/175903/175531/172780/176646/178728/178851/177853/176138/171892/174434/172651/178088/172320/179420/179115/172368/171810/174111/183993/173779/24104925/172412/178185/171886/6418594/190601/172224/171811/172902/171622/175069/174842/180369/178207/190203/172420/175153/177403/174691/174634/176577/174511,61
7,GO:0006364,rRNA processing,58/1064,111/3902,0.5225225225225225,1.9162433109801529,5.995812011935426,1.3709059578718467e-8,9.466105639105101e-6,8.925319315197234e-6,174645/174151/172226/176531/177054/174168/175715/178667/173322/173339/173968/173437/174395/173517/176321/176134/174038/175903/175531/172780/176646/178728/178851/177853/176138/171892/174434/172651/178088/172320/179420/179115/172368/171810/174111/183993/173779/24104925/178185/171886/6418594/190601/172224/171811/172902/171622/175069/174842/180369/178207/190203/172420/175153/177403/174691/174634/176577/174511,58
7,GO:0042254,ribosome biogenesis,70/1064,147/3902,0.47619047619047616,1.746330110991765,5.647253120133633,6.393830600913395e-8,2.943293353287133e-5,2.775146825729779e-5,174645/174151/171901/172226/176531/179442/177054/174168/180039/175715/178667/191277/174534/173322/173339/173968/173437/174395/173517/176321/176134/174038/175903/175531/172780/176646/178728/178851/177853/176053/176138/171892/174434/172651/173006/178088/172320/179420/176624/179115/172368/171810/174111/183993/173779/24104925/172028/178185/171886/6418594/3565801/190601/175664/172224/171811/172902/171622/175069/174842/180369/178207/190203/172420/175153/177403/174691/174634/176577/174511/176084,70
7,GO:0006396,RNA processing,136/1064,361/3902,0.3767313019390582,1.3815841542915461,4.659438276234374,3.8719772252689146e-6,0.0013368001370240928,0.0012604304809625388,174645/180047/174151/172226/172070/176668/176531/171834/184953/176103/177054/174072/177988/174168/173204/177566/175715/178667/175572/181319/173915/173322/173339/173968/173437/179920/174395/173517/174193/173468/176321/176134/174038/175903/175531/173696/172780/172626/176646/177181/178728/178851/174747/178483/177853/181231/176138/171892/174434/172651/178088/172320/175841/179420/173158/179115/172368/174452/171810/171970/179000/174111/183993/173779/179103/24104925/175851/178185/171886/6418594/190601/175066/172030/172976/179524/13192290/3565158/179436/176285/175818/177398/172224/173013/172258/172542/171811/183250/172902/179443/171622/175069/183040/174842/180369/173920/176742/186854/178207/190203/173175/4363023/180232/179672/172420/171656/175153/180123/178285/173606/177120/175708/172652/183428/177403/176506/177483/175876/179669/191627/174691/172143/174634/174378/176368/176266/178353/176577/173142/180244/176866/176438/172999/178898/189625/176847/174511,136
7,GO:1903046,meiotic cell cycle process,46/1064,97/3902,0.4742268041237113,1.7391287497093249,4.513165144624245,1.4120383029591331e-5,0.0032500414939776044,0.0030643708434393816,178186/180040/176672/176143/179534/173945/177528/266830/179358/174825/175552/177374/175765/176164/174669/171788/266859/177046/180010/176702/176750/179749/175603/172667/176116/174430/176416/179049/175813/179353/175850/184915/172468/175006/176385/176374/171793/175018/178196/179678/172521/173872/172746/178614/176866/175862,46
7,GO:0050000,chromosome localization,19/1064,31/3902,0.6129032258064516,2.2476958525345623,4.270026657257607,6.984550175238308e-5,0.012281273338906606,0.011579660139660409,266820/177537/266830/179358/176164/174256/171927/171788/176702/177536/178669/179049/175813/179353/172468/175006/175097/177873/171964,19
7,GO:0051310,metaphase chromosome alignment,15/1064,22/3902,0.6818181818181818,2.5004272043745726,4.320788426294599,7.114423367940105e-5,0.012281273338906606,0.011579660139660409,266820/266830/176164/174256/171927/171788/178669/179049/175813/179353/172468/175006/175097/177873/171964,15
7,GO:0006360,transcription by RNA polymerase I,11/1064,15/3902,0.7333333333333333,2.689348370927318,4.013378965207868,2.6150454739625937e-4,0.03009481499618618,0.028375537292032706,266845/171763/182648/174630/176362/173779/172412/6418594/172249/171811/176084,11
7,GO:0002376,immune system process,77/1064,201/3902,0.38308457711442784,1.4048834773500916,3.608453673044936,3.0701301126823073e-4,0.030284640611530474,0.028554518416451236,191667/178506/180932/176851/174181/172358/180111/174537/181250/174705/24104671/189563/177820/179959/183349/181174/174307/179867/24104657/173877/182792/180613/178049/3565341/179428/174929/174096/177420/177224/188915/188447/186340/179599/180081/180036/174520/187208/178564/173944/184201/175930/179051/174697/181102/191713/177668/178987/179126/186063/179429/185299/178244/181293/183188/180917/188736/178726/184745/177939/178086/173814/180993/179797/181079/180190/177244/185506/179869/173841/259654/187537/180782/179047/3565366/173904/179381/183836,77
7,GO:0006955,immune response,77/1064,201/3902,0.38308457711442784,1.4048834773500916,3.608453673044936,3.0701301126823073e-4,0.030284640611530474,0.028554518416451236,191667/178506/180932/176851/174181/172358/180111/174537/181250/174705/24104671/189563/177820/179959/183349/181174/174307/179867/24104657/173877/182792/180613/178049/3565341/179428/174929/174096/177420/177224/188915/188447/186340/179599/180081/180036/174520/187208/178564/173944/184201/175930/179051/174697/181102/191713/177668/178987/179126/186063/179429/185299/178244/181293/183188/180917/188736/178726/184745/177939/178086/173814/180993/179797/181079/180190/177244/185506/179869/173841/259654/187537/180782/179047/3565366/173904/179381/183836,77
7,GO:0140546,defense response to symbiont,74/1064,193/3902,0.38341968911917096,1.406112431337411,3.5428202236282935,3.8969582603750133e-4,0.03587799571718595,0.033828332407606264,191667/176851/174181/172358/174537/181250/174705/24104671/189563/177820/179959/183349/181174/174307/179867/24104657/173877/182792/180613/178049/3565341/179428/174929/174096/177420/177224/188915/188447/186340/179599/180081/180036/174520/187208/178564/173944/184201/175930/179051/174697/181102/191713/177668/178987/179126/186063/179429/185299/178244/181293/183188/180917/188736/178726/184745/177939/178086/173814/180993/179797/181079/180190/177244/185506/179869/173841/259654/187537/180782/179047/3565366/173904/179381/183836,74
7,GO:0051306,mitotic sister chromatid separation,16/1064,27/3902,0.5925925925925926,2.173210804789752,3.745197081078047,4.5690664840419815e-4,0.039377808962972514,0.037128205866989596,180040/266820/174825/176164/174256/171788/177046/176116/178669/179353/172468/175006/175018/173872/177873/174314,16
7,GO:0008608,attachment of spindle microtubules to kinetochore,12/1064,18/3902,0.6666666666666666,2.444862155388471,3.761626327914919,5.401379794498012e-4,0.04137659084804087,0.039012799938280086,266830/176164/174256/171927/178669/179049/175813/179353/172468/175097/177873/171964,12
7,GO:0051276,chromosome organization,55/1064,137/3902,0.40145985401459855,1.4722710059821085,3.4452573725605387,6.018158446182638e-4,0.04155538407089111,0.03918137893646275,178186/180040/177390/266820/173945/266830/179358/174825/177374/179853/175765/176164/175571/174256/171927/174669/171788/266859/177046/176966/176702/176750/175634/172864/188728/179749/175603/172667/176116/177325/178669/176318/174286/179049/175813/174697/179353/172018/179202/172468/175006/181073/175018/187559/178196/179678/177543/172886/172521/176652/173872/175711/177873/171964/174314,55
7,GO:0006270,DNA replication initiation,10/1064,14/3902,0.7142857142857143,2.619495166487648,3.7164914622148144,7.158128450317013e-4,0.04493352449948998,0.0423665305887184,171896/175552/176486/176439/178874/180010/172929/176385/171793/173122,10
9,GO:0016071,mRNA metabolic process,112/1320,223/3902,0.5022421524663677,1.4846582416089142,5.328683939962043,1.478336730256405e-7,2.025321320451275e-4,1.7755602202342718e-4,174645/175680/179140/177392/177101/171834/174333/174168/176688/174747/179423/173073/180850/177566/173128/179312/176914/173915/174589/172076/180069/174901/177190/173203/176153/177988/174072/180183/181504/180047/173158/185872/177674/172661/172338/172187/181719/176328/173693/179783/180180/172814/174748/178542/176409/177580/176943/176614/180232/178229/173967/174364/176003/174646/176343/172443/174193/174808/172330/175367/179443/178979/171784/175900/175059/175270/177875/172406/175730/190601/184304/175818/172691/178847/174380/182812/180123/176613/171877/176847/175971/172418/172735/172652/172064/181773/176625/175771/173920/178321/171696/176461/175066/171970/174111/177393/175071/181319/177710/172312/172783/176061/175092/172258/180369/3565889/176012/178421/178432/175244/182490/173394,112
9,GO:0009894,regulation of catabolic process,57/1320,100/3902,0.57,1.6849545454545454,4.960809129538656,1.2694286440517508e-6,5.797057474502995e-4,5.082168711800167e-4,175680/177486/178250/177989/174050/180357/180949/176410/171787/173128/179312/176914/177770/174589/177157/179246/181504/181620/173149/172187/172847/174044/177580/176614/173967/174808/172737/172981/177915/184304/178847/175877/179801/176712/171877/175971/172418/172733/174058/181727/176625/178321/174516/3565867/176278/176009/174289/174295/3565570/3565679/177057/173223/178432/174057/175545/177455/175938,57
9,GO:0009057,macromolecule catabolic process,139/1320,301/3902,0.46179401993355484,1.3650911104399477,4.7137849709439505,2.5638023271102667e-6,7.479517905988974e-4,6.557149389729864e-4,179714/176390/175680/175840/173904/177486/172915/178250/174333/174168/174203/180111/172434/173143/173848/173073/180949/176410/180850/175541/173128/172626/179312/176914/174589/172076/172139/174782/173203/179246/180931/171734/177988/181504/176363/181620/172936/178014/173149/172187/181719/182681/171829/189705/181174/174044/177580/179898/176614/178944/173967/172674/176661/176806/174193/174808/172737/175367/175556/172981/175059/182077/177875/179538/54162166/191744/175972/245997/177915/184304/173228/177753/178847/175877/181517/181410/172264/179801/176187/176018/182812/177824/171877/172986/175985/175971/172418/171633/175532/174785/172735/172733/174058/176625/178988/177345/178321/171953/190096/174516/171696/181600/3565867/172145/178777/174842/178639/180628/176422/174289/174111/174295/175071/171952/180473/175091/172966/176978/172258/180369/176775/176141/177057/171975/3565889/176012/179612/172679/174715/173223/178432/175672/174057/175545/179493/3565940/177455/180670/175938,139
9,GO:0022613,ribonucleoprotein complex biogenesis,94/1320,189/3902,0.4973544973544973,1.4702100368767035,4.7375864115677375,2.7297510605799173e-6,7.479517905988974e-4,6.557149389729864e-4,174645/172954/179442/171901/179999/179140/176531/175903/174168/175414/176688/179165/174534/178667/171883/175138/172780/176624/259546/177054/175742/180246/174478/173169/175906/173968/174901/176153/174374/179160/174072/178148/181504/172226/173812/177674/174434/176328/175069/171792/180180/178851/191277/173779/179388/172182/178229/176646/171743/179115/171892/173006/174193/178979/175270/177875/24104220/179779/183993/178728/190601/176207/172595/180039/173517/172902/174622/177824/176134/172028/172838/173339/172224/178185/178103/172651/171622/175771/175715/172192/24104925/174974/172368/174842/178207/176053/171970/174111/180256/175994/180369/177236/3565889/176012,94
9,GO:0006402,mRNA catabolic process,39/1320,64/3902,0.609375,1.8013494318181817,4.621215878636575,7.057490237939218e-6,0.0012974030118453354,0.0011374082493396294,175680/174333/174168/173073/180850/173128/179312/176914/174589/172076/173203/177988/181504/172187/181719/177580/176614/173967/174193/174808/175367/175059/177875/184304/178847/182812/171877/175971/172418/176625/178321/171696/174111/175071/172258/180369/3565889/176012/178432,39
9,GO:0006364,rRNA processing,60/1320,111/3902,0.5405405405405406,1.5978705978705978,4.568657644812788,7.111131772688399e-6,0.0012974030118453354,0.0011374082493396294,174645/172954/179999/179140/176531/175903/174168/175414/178667/171883/172780/177054/175742/180246/173169/175906/173968/174374/178148/172226/173812/174434/175069/178851/173779/172182/178229/176646/171743/179115/171892/177875/183993/178728/190601/176207/172595/173517/172902/174622/177824/176134/173339/172224/178185/178103/172651/171622/175771/175715/172192/24104925/172368/174842/178207/174111/175994/180369/3565889/176012,60
